errorGroups.id,insertId,labels.INSTANCE_UID,labels.LOG_BUCKET_NUM,labels.PROJECT_NUMBER,labels.SOURCE_ID,"'labels.""commit-sha""","'labels.""gcb-build-id""","'labels.""gcb-trigger-id""","'labels.""gcb-trigger-region""",labels.instanceId,"'labels.""managed-by""",logName,receiveLocation,receiveTimestamp,resource.labels.configuration_name,resource.labels.database_id,resource.labels.location,resource.labels.project_id,resource.labels.region,resource.labels.revision_name,resource.labels.service_name,resource.type,severity,textPayload,timestamp
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c813;b=611034922472440d996701ab4475db58;m=5f10017af0;t=651632691bad1;x=f344566665cb047d-0@a2","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:05.228810938Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:15:52.930 UTC [693296]: [146-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:15:52.930333Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c7f7;b=611034922472440d996701ab4475db58;m=5f0fe2b41e;t=651632672f3ff;x=df6120d65dc2851d-0@a2","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:15:51.720663923Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:15:50.958 UTC [693296]: [141-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:15:50.959644Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c6f3;b=611034922472440d996701ab4475db58;m=5f0edd66c6;t=65163256da6a7;x=9afab99a5a9cc205-0@at","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:15:49.628308518Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:15:48.942 UTC [693296]: [136-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:15:48.942905Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c6f3;b=611034922472440d996701ab4475db58;m=5f0edd66c6;t=65163256da6a7;x=9afab99a5a9cc205-0@ah","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:15:49.628308518Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:15:41.797 UTC [693296]: [131-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:15:41.798154Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c6f3;b=611034922472440d996701ab4475db58;m=5f0edd66c6;t=65163256da6a7;x=9afab99a5a9cc205-0@ac","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:15:49.628308518Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:15:39.704 UTC [693296]: [126-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:15:39.705004Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c6f3;b=611034922472440d996701ab4475db58;m=5f0edd66c6;t=65163256da6a7;x=9afab99a5a9cc205-0@a7","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:15:49.628308518Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:15:37.704 UTC [693296]: [121-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:15:37.704715Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c6f3;b=611034922472440d996701ab4475db58;m=5f0edd66c6;t=65163256da6a7;x=9afab99a5a9cc205-0@a2","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:15:49.628308518Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:15:34.757 UTC [693296]: [116-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:15:34.758294Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c629;b=611034922472440d996701ab4475db58;m=5f0d8e7bb2;t=65163241ebb93;x=50da3720a758c5f-0@ax","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:15:32.294442899Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:15:31.817 UTC [693296]: [111-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:15:31.817993Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c629;b=611034922472440d996701ab4475db58;m=5f0d8e7bb2;t=65163241ebb93;x=50da3720a758c5f-0@as","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:15:32.294442899Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:15:28.873 UTC [693296]: [106-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:15:28.873681Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c629;b=611034922472440d996701ab4475db58;m=5f0d8e7bb2;t=65163241ebb93;x=50da3720a758c5f-0@ah","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:15:32.294442899Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:15:21.890 UTC [693296]: [101-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:15:21.890457Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c629;b=611034922472440d996701ab4475db58;m=5f0d8e7bb2;t=65163241ebb93;x=50da3720a758c5f-0@ac","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:15:32.294442899Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:15:18.968 UTC [693296]: [96-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:15:18.968901Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c629;b=611034922472440d996701ab4475db58;m=5f0d8e7bb2;t=65163241ebb93;x=50da3720a758c5f-0@a7","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:15:32.294442899Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:15:16.992 UTC [693296]: [91-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:15:16.992860Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c629;b=611034922472440d996701ab4475db58;m=5f0d8e7bb2;t=65163241ebb93;x=50da3720a758c5f-0@a2","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:15:32.294442899Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:15:12.002 UTC [693296]: [86-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:15:12.002244Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c58f;b=611034922472440d996701ab4475db58;m=5f0c9e8a14;t=65163232ec9f5;x=6aca76da8ff8f278-0@am","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:15:11.288588647Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:15:09.868 UTC [693296]: [81-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:15:09.868901Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c58f;b=611034922472440d996701ab4475db58;m=5f0c9e8a14;t=65163232ec9f5;x=6aca76da8ff8f278-0@aj","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:15:11.288588647Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:15:08.756 UTC [693037]: [1-1] db=scalpyn,user=postgres,host=[local] ERROR:  canceling statement due to user request","'2026-05-09T14:15:08.756566Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c58f;b=611034922472440d996701ab4475db58;m=5f0c9e8a14;t=65163232ec9f5;x=6aca76da8ff8f278-0@ae","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:15:11.288588647Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:15:07.842 UTC [693296]: [76-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:15:07.842356Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c58f;b=611034922472440d996701ab4475db58;m=5f0c9e8a14;t=65163232ec9f5;x=6aca76da8ff8f278-0@a9","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:15:11.288588647Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:15:03.805 UTC [693296]: [71-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:15:03.805344Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c58f;b=611034922472440d996701ab4475db58;m=5f0c9e8a14;t=65163232ec9f5;x=6aca76da8ff8f278-0@a2","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:15:10.286937038Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:14:56.110 UTC [693296]: [66-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:14:56.110703Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c572;b=611034922472440d996701ab4475db58;m=5f0c7f6ef5;t=65163230faed6;x=9a2672557e6a8677-0@a2","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:14:56.176770578Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:14:54.143 UTC [693296]: [61-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:14:54.143980Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c4a2;b=611034922472440d996701ab4475db58;m=5f0b51ec45;t=6516321e22c25;x=e961259a274ac520-0@ap","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:14:53.348705453Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:14:52.105 UTC [693296]: [56-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:14:52.105698Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c4a2;b=611034922472440d996701ab4475db58;m=5f0b51ec45;t=6516321e22c25;x=e961259a274ac520-0@ak","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:14:53.348705453Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:14:48.261 UTC [693296]: [51-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:14:48.261857Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c4a2;b=611034922472440d996701ab4475db58;m=5f0b51ec45;t=6516321e22c25;x=e961259a274ac520-0@a7","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:14:53.348705453Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:14:45.388 UTC [693296]: [46-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:14:45.388600Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c4a2;b=611034922472440d996701ab4475db58;m=5f0b51ec45;t=6516321e22c25;x=e961259a274ac520-0@a2","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:14:53.348705453Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:14:39.513 UTC [693296]: [41-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:14:39.513606Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c47b;b=611034922472440d996701ab4475db58;m=5f0b31b5d9;t=6516321c1f5b9;x=da3b77954ec32d45-0@a2","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:14:33.537986631Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:14:32.345 UTC [693296]: [36-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:14:32.345624Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c3aa;b=611034922472440d996701ab4475db58;m=5f09a36ac1;t=651632033aaa2;x=a6dbb740d13a75c3-0@aw","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:14:32.587313618Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:14:30.234 UTC [693296]: [31-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:14:30.234346Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c3aa;b=611034922472440d996701ab4475db58;m=5f09a36ac1;t=651632033aaa2;x=a6dbb740d13a75c3-0@ar","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:14:32.587313618Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:14:27.341 UTC [693296]: [26-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:14:27.341820Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c3aa;b=611034922472440d996701ab4475db58;m=5f09a36ac1;t=651632033aaa2;x=a6dbb740d13a75c3-0@am","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:14:32.587313618Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:14:24.450 UTC [693296]: [21-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:14:24.450615Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c3aa;b=611034922472440d996701ab4475db58;m=5f09a36ac1;t=651632033aaa2;x=a6dbb740d13a75c3-0@ah","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:14:32.587313618Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:14:22.475 UTC [693296]: [16-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:14:22.475333Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c3aa;b=611034922472440d996701ab4475db58;m=5f09a36ac1;t=651632033aaa2;x=a6dbb740d13a75c3-0@ac","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:14:32.587313618Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:14:17.690 UTC [693296]: [11-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:14:17.691151Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c3aa;b=611034922472440d996701ab4475db58;m=5f09a36ac1;t=651632033aaa2;x=a6dbb740d13a75c3-0@a7","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:14:32.587313618Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:14:15.511 UTC [693296]: [6-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:14:15.511363Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c3aa;b=611034922472440d996701ab4475db58;m=5f09a36ac1;t=651632033aaa2;x=a6dbb740d13a75c3-0@a2","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:14:32.587313618Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:14:12.634 UTC [693296]: [1-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:14:12.634836Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c36f;b=611034922472440d996701ab4475db58;m=5f094c9f2c;t=651631fdcdf0d;x=98c6558863f83669-0@a2","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:14:05.767324662Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:14:04.129 UTC [693231]: [1-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:14:04.131745Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c263;b=611034922472440d996701ab4475db58;m=5f077cc52a;t=651631e0d050b;x=2b138fba641d2f07-0@ak","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:14:03.122086765Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:13:58.443 UTC [692435]: [16-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:13:58.443649Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c263;b=611034922472440d996701ab4475db58;m=5f077cc52a;t=651631e0d050b;x=2b138fba641d2f07-0@a9","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:14:03.122086765Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:13:55.540 UTC [692435]: [11-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:13:55.540947Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c188;b=611034922472440d996701ab4475db58;m=5f04036d7d;t=651631a93ad5e;x=4df92ff9ad863dcd-0@ag","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:13:13.109497767Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:13:11.776 UTC [692435]: [6-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:13:11.777206Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c188;b=611034922472440d996701ab4475db58;m=5f04036d7d;t=651631a93ad5e;x=4df92ff9ad863dcd-0@aa","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:13:13.109497767Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:12:46.412 UTC [692435]: [1-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:12:46.412836Z"
"'[""CNe1ycX4wsSewgE""]",69ff40cf000f3970f38731e4,,,,,3c4b3c63f67efce0cd161af5cc882ce2610a045f,"'05f9019e-0e89-4201-8d02-3a55a39d616d","'806f4336-706a-404f-82be-dd0d5c01ebfa",global,0007b734d92363905c012875fa615ed930a6c45b16c44c1f49812b439dcdd54d64a6564fcb890e07250a770489e75bd7e46fcdfcc02948d90ae77e838f08b91a698ae991465593dd5f676b740a0f,"'gcp-cloud-build-deploy-cloud-run","'projects/clickrate-477217/logs/run.googleapis.com%2Fstderr",,"'2026-05-09T14:12:32.287628849Z","'scalpyn-worker-structural",,"'us-central1","'clickrate-477217",,"'scalpyn-worker-structural-00036-849","'scalpyn-worker-structural",cloud_run_revision,ERROR,"'Traceback (most recent call last):
  File ""/usr/local/lib/python3.12/site-packages/celery/app/trace.py"", line 585, in trace_task
    R = retval = fun(*args, **kwargs)
                 ^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/site-packages/celery/app/trace.py"", line 858, in __protected_call__
    return self.run(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/app/app/tasks/collect_market_data.py"", line 546, in collect_all
    count = _run_async(_collect_all_async())
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/app/app/tasks/collect_market_data.py"", line 19, in _run_async
    return loop.run_until_complete(coro)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/asyncio/base_events.py"", line 691, in run_until_complete
    return future.result()
           ^^^^^^^^^^^^^^^
  File ""/app/app/tasks/collect_market_data.py"", line 505, in _collect_all_async
    return await run_db_task(_inner, celery=True)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/app/app/database.py"", line 324, in run_db_task
    return await fn(session)
           ^^^^^^^^^^^^^^^^^
  File ""/app/app/tasks/collect_market_data.py"", line 493, in _inner
    raise RuntimeError(""zero success — all symbols failed"")
RuntimeError: zero success — all symbols failed","'2026-05-09T14:12:31.997744Z"
